image,class_id,similarity_individual,similarity_class,difference,individual_better
image_04670.jpg,48,0.11549,0.13758,-0.02209,False
image_04672.jpg,48,0.1219,0.1175,0.0044,True
image_04673.jpg,48,0.1203,0.11436,0.00593,True
image_04674.jpg,48,0.1766,0.16069,0.01591,True
image_04675.jpg,48,0.11999,0.13173,-0.01174,False
image_04676.jpg,48,0.13454,0.14445,-0.00991,False
image_04677.jpg,48,0.11721,0.08589,0.03133,True
image_04679.jpg,48,0.13808,0.13186,0.00622,True
image_04680.jpg,48,0.13448,0.12894,0.00554,True
image_04681.jpg,48,0.12478,0.12043,0.00436,True
image_04682.jpg,48,0.15447,0.13636,0.01812,True
image_04683.jpg,48,0.12833,0.14251,-0.01419,False
image_04685.jpg,48,0.16239,0.16007,0.00232,True
image_04686.jpg,48,0.1214,0.13832,-0.01692,False
image_04689.jpg,48,0.14207,0.13892,0.00314,True
image_04692.jpg,48,0.14485,0.10697,0.03789,True
image_04694.jpg,48,0.14098,0.12941,0.01157,True
image_04695.jpg,48,0.12171,0.11372,0.00799,True
image_06198.jpg,49,0.12216,0.09605,0.02611,True
image_06199.jpg,49,0.11964,0.09,0.02964,True
image_06200.jpg,49,0.13715,0.09553,0.04162,True
image_06201.jpg,49,0.1294,0.10513,0.02427,True
image_06203.jpg,49,0.15492,0.10328,0.05164,True
image_06204.jpg,49,0.14295,0.08378,0.05917,True
image_06205.jpg,49,0.12403,0.08875,0.03528,True
image_06206.jpg,49,0.12105,0.10066,0.02039,True
image_06207.jpg,49,0.12497,0.10558,0.01939,True
image_06208.jpg,49,0.14884,0.10281,0.04603,True
image_06211.jpg,49,0.1294,0.09424,0.03516,True
image_06212.jpg,49,0.13066,0.10966,0.02099,True
image_06214.jpg,49,0.12847,0.09936,0.02911,True
image_06217.jpg,49,0.12245,0.09895,0.02351,True
image_06218.jpg,49,0.13718,0.11034,0.02683,True
image_06219.jpg,49,0.1049,0.07771,0.02718,True
image_06220.jpg,49,0.10522,0.10609,-0.00086,False
image_06221.jpg,49,0.13343,0.0935,0.03992,True
image_06223.jpg,49,0.12883,0.11233,0.0165,True
image_06224.jpg,49,0.10384,0.10064,0.0032,True
image_06225.jpg,49,0.12932,0.10941,0.01991,True
image_06226.jpg,49,0.1232,0.09369,0.02952,True
image_06227.jpg,49,0.12041,0.1088,0.01162,True
image_06229.jpg,49,0.14259,0.10641,0.03619,True
image_06231.jpg,49,0.11513,0.10865,0.00648,True
image_06232.jpg,49,0.12327,0.10669,0.01658,True
image_06233.jpg,49,0.10739,0.10326,0.00413,True
image_06234.jpg,49,0.12024,0.11976,0.00048,True
image_06236.jpg,49,0.11783,0.11346,0.00437,True
image_06237.jpg,49,0.13998,0.10574,0.03423,True
image_06238.jpg,49,0.13848,0.11794,0.02054,True
image_06239.jpg,49,0.13018,0.10329,0.02689,True
image_06241.jpg,49,0.12292,0.07747,0.04546,True
image_06242.jpg,49,0.13657,0.09789,0.03868,True
image_06243.jpg,49,0.12666,0.10597,0.02069,True
image_06244.jpg,49,0.13046,0.10964,0.02081,True
image_06245.jpg,49,0.12093,0.0975,0.02343,True
image_06246.jpg,49,0.14805,0.10624,0.04182,True
image_06298.jpg,50,0.13965,0.12503,0.01462,True
image_06299.jpg,50,0.17677,0.13109,0.04569,True
image_06300.jpg,50,0.13128,0.11242,0.01887,True
image_06301.jpg,50,0.10252,0.1038,-0.00129,False
image_06302.jpg,50,0.12574,0.10511,0.02062,True
image_06303.jpg,50,0.12531,0.11319,0.01212,True
image_06304.jpg,50,0.14277,0.1275,0.01527,True
image_06306.jpg,50,0.14615,0.11209,0.03406,True
image_06307.jpg,50,0.13696,0.11887,0.01809,True
image_06308.jpg,50,0.12494,0.11863,0.0063,True
image_06309.jpg,50,0.13862,0.11655,0.02206,True
image_06310.jpg,50,0.13289,0.11803,0.01486,True
image_06312.jpg,50,0.13789,0.10749,0.0304,True
image_06313.jpg,50,0.15503,0.12571,0.02932,True
image_06314.jpg,50,0.1026,0.11571,-0.01311,False
image_06315.jpg,50,0.14025,0.12414,0.01611,True
image_06316.jpg,50,0.12756,0.1177,0.00986,True
image_06317.jpg,50,0.13512,0.10874,0.02638,True
image_06322.jpg,50,0.12305,0.11851,0.00454,True
image_06323.jpg,50,0.14809,0.13297,0.01512,True
image_06325.jpg,50,0.12881,0.10254,0.02627,True
image_06326.jpg,50,0.14614,0.1191,0.02704,True
image_06327.jpg,50,0.13586,0.12587,0.01,True
image_06328.jpg,50,0.1459,0.11417,0.03173,True
image_06329.jpg,50,0.14158,0.12604,0.01554,True
image_06330.jpg,50,0.13771,0.11594,0.02178,True
image_06332.jpg,50,0.17037,0.12365,0.04672,True
image_06333.jpg,50,0.14174,0.12046,0.02128,True
image_06334.jpg,50,0.12667,0.10386,0.02281,True
image_06335.jpg,50,0.14354,0.12374,0.0198,True
image_06336.jpg,50,0.1271,0.12323,0.00387,True
image_06337.jpg,50,0.11946,0.1209,-0.00144,False
image_06338.jpg,50,0.14925,0.11294,0.03631,True
image_06339.jpg,50,0.1396,0.12236,0.01724,True
image_06340.jpg,50,0.1363,0.11384,0.02245,True
image_06341.jpg,50,0.13524,0.11285,0.02239,True
image_06342.jpg,50,0.12885,0.11297,0.01589,True
image_06343.jpg,50,0.14142,0.11947,0.02194,True
image_06344.jpg,50,0.14225,0.12317,0.01908,True
image_06345.jpg,50,0.14516,0.12181,0.02335,True
image_06529.jpg,50,0.15486,0.1314,0.02345,True
image_06530.jpg,50,0.15342,0.12428,0.02914,True
image_06531.jpg,50,0.1471,0.12831,0.01879,True
image_06532.jpg,50,0.13018,0.12361,0.00657,True
image_06533.jpg,50,0.13759,0.12756,0.01003,True
image_06535.jpg,50,0.1292,0.11543,0.01377,True
image_06536.jpg,50,0.14248,0.10699,0.0355,True
image_06537.jpg,50,0.12725,0.11085,0.01641,True
image_06538.jpg,50,0.1388,0.12046,0.01835,True
image_06539.jpg,50,0.14135,0.12296,0.01839,True
image_06540.jpg,50,0.12852,0.1194,0.00912,True
image_06542.jpg,50,0.1361,0.1211,0.015,True
image_06543.jpg,50,0.13705,0.12647,0.01057,True
image_06545.jpg,50,0.1423,0.12547,0.01683,True
image_06548.jpg,50,0.13444,0.1121,0.02234,True
image_06549.jpg,50,0.12791,0.1147,0.01321,True
image_06551.jpg,50,0.13969,0.12434,0.01535,True
image_06553.jpg,50,0.14546,0.12264,0.02281,True
image_06554.jpg,50,0.13869,0.1291,0.00959,True
image_06555.jpg,50,0.13478,0.12236,0.01243,True
image_06556.jpg,50,0.14874,0.11953,0.02921,True
image_06557.jpg,50,0.14263,0.12376,0.01887,True
image_06559.jpg,50,0.13894,0.11823,0.02071,True
image_06560.jpg,50,0.16913,0.12023,0.0489,True
image_06561.jpg,50,0.14162,0.12321,0.01841,True
image_06563.jpg,50,0.16103,0.11058,0.05045,True
image_06564.jpg,50,0.12986,0.11516,0.0147,True
image_06565.jpg,50,0.13109,0.12326,0.00783,True
image_06566.jpg,50,0.12538,0.10472,0.02066,True
image_06567.jpg,50,0.13768,0.12456,0.01312,True
image_06568.jpg,50,0.11464,0.10547,0.00918,True
image_06569.jpg,50,0.14133,0.13169,0.00964,True
image_06570.jpg,50,0.14518,0.13048,0.01471,True
